file,offset,japanese_text,english_text,confidence,source_section,priority,translation_status,translation_timestamp,quality_assessment,quality_reason,analysis_timestamp
romfs/fe/tuto_007.rtz,0x4008,搰簰㸀渀쬰쌰젰䰰笰␀㌀㌀㘀㘀　　紀ꈀ뼰쌰꼰夰謰㰰簀䈀籦栀䴰簰㸀笀␀紀Āꌰ芩㶰ヴァンガードでアタック,  APARTMENT APARTMENT   ATAC IN BOLIVIA,0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:05.184550,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.039692
romfs/fe/tuto_007.rtz,0x400A,簰㸀渀쬰쌰젰䰰笰␀㌀㌀㘀㘀　　紀ꈀ뼰쌰꼰夰謰㰰簀䈀籦栀䴰簰㸀笀␀紀Āꌰ芩㶰ヴァンガードでアタックし,  APARTMENT APARTMENT   TACKLE WITH BOLIVIA VANGUARD,0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:05.400287,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.039702
romfs/fe/tuto_007.rtz,0x400C,㸀渀쬰쌰젰䰰笰␀㌀㌀㘀㘀　　紀ꈀ뼰쌰꼰夰謰㰰簀䈀籦栀䴰簰㸀笀␀紀Āꌰ芩㶰ヴァンガードでアタックした,  APARTMENT APARTMENT   TUCKED IN BOLIVIA VANGUARD,0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:05.619507,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.039711
romfs/fe/tuto_007.rtz,0x400E,渀쬰쌰젰䰰笰␀㌀㌀㘀㘀　　紀ꈀ뼰쌰꼰夰謰㰰簀䈀籦栀䴰簰㸀笀␀紀Āꌰ芩㶰ヴァンガードでアタックした<,  APARTMENT APARTMENT   ATTACKED BY KIRORO VANGUARD <,0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:05.824877,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.039724
romfs/fe/tuto_007.rtz,0x4010,쬰쌰젰䰰笰␀㌀㌀㘀㘀　　紀ꈀ뼰쌰꼰夰謰㰰簀䈀籦栀䴰簰㸀笀␀紀Āꌰ芩㶰ヴァンガードでアタックした<|,  APARTMENT APARTMENT   ATAC IN BOLIVIA VANGUARD<|,0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:06.034160,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.039733
romfs/fe/tuto_007.rtz,0x4012,쬰쌰젰䰰笰␀㌀㌀㘀㘀　　紀ꈀ뼰쌰꼰夰謰㰰簀䈀籦栀䴰簰㸀笀␀紀Āꌰ芩㶰ヴァンガードでアタックした<|時,  APARTMENT APARTMENT   ATAC IN BOLIVIA VANGUARD<|HOURS,0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:06.262220,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.039746
romfs/fe/tuto_007.rtz,0x4014,쌰젰䰰笰␀㌀㌀㘀㘀　　紀ꈀ뼰쌰꼰夰謰㰰簀䈀籦栀䴰簰㸀笀␀紀Āꌰ芩㶰ヴァンガードでアタックした<|時|,  APARTMENT APARTMENT   ATTACHED BY KINKI CABLE VANGUARD <|HOURS|,0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:06.490642,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.039755
romfs/fe/tuto_007.rtz,0x4016,젰䰰笰␀㌀㌀㘀㘀　　紀ꈀ뼰쌰꼰夰謰㰰簀䈀籦栀䴰簰㸀笀␀紀Āꌰ芩㶰ヴァンガードでアタックした<|時|と,  APARTMENT APARTMENT   ATTACHED BY KINKI ヴァン VANGUARD < _ H,0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:06.721113,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.039767
romfs/fe/tuto_007.rtz,0x4018,䰰笰␀㌀㌀㘀㘀　　紀ꈀ뼰쌰꼰夰謰㰰簀䈀籦栀䴰簰㸀笀␀紀Āꌰ芩㶰ヴァンガードでアタックした<|時|とき,  APARTMENT APARTMENT   ATTACHED BY KINKI ヴァン VANGUARD < _ TIME _ TIME,0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:06.959451,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040216
romfs/fe/tuto_007.rtz,0x401A,笰␀㌀㌀㘀㘀　　紀ꈀ뼰쌰꼰夰謰㰰簀䈀籦栀䴰簰㸀笀␀紀Āꌰ芩㶰ヴァンガードでアタックした<|時|とき|,  APARTMENT APARTMENT   ATTACHED BY KINKI ヴァン VANGUARD < _ TIME _ TIME _,0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:07.196834,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040234
romfs/script/FEV_G_S_03.rtz,0x587A,"⹤整鷲ࢡ獢摟浵祭ꋝꏥ㨋癥湥⽴档⽲歲녟戌彳畤浭役摡੤鿪޹江慯敤ﱲ⋲૊攺敶瑮戯⽧歏쪓┄㈰앤솴◪昺杩瑨戯汴獟慴瑲戯彳慦散╟㐰彤摡⹤整顸Ӻ慦散ᨠ国㸄アタックされたパワーと<|同|おな|>じパワーで
ガード","  م م م م م م م م م 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 م م م م م م م م م م م م م   م  
",0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:07.750967,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040248
romfs/script/FEV_G_S_03.rtz,0x587C,"整鷲ࢡ獢摟浵祭ꋝꏥ㨋癥湥⽴档⽲歲녟戌彳畤浭役摡੤鿪޹江慯敤ﱲ⋲૊攺敶瑮戯⽧歏쪓┄㈰앤솴◪昺杩瑨戯汴獟慴瑲戯彳慦散╟㐰彤摡⹤整顸Ӻ慦散ᨠ国㸄アタックされたパワーと<|同|おな|>じパワーで
ガードし","م م م م م م م م 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯              
GUARD",0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:08.302223,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040263
romfs/script/FEV_G_S_03.rtz,0x587E,"鷲ࢡ獢摟浵祭ꋝꏥ㨋癥湥⽴档⽲歲녟戌彳畤浭役摡੤鿪޹江慯敤ﱲ⋲૊攺敶瑮戯⽧歏쪓┄㈰앤솴◪昺杩瑨戯汴獟慴瑲戯彳慦散╟㐰彤摡⹤整顸Ӻ慦散ᨠ国㸄アタックされたパワーと<|同|おな|>じパワーで
ガードした","    م م م م م 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯
GUARDED",0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:09.049932,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040273
romfs/script/FEV_G_S_03.rtz,0x5880,"鷲ࢡ獢摟浵祭ꋝꏥ㨋癥湥⽴档⽲歲녟戌彳畤浭役摡੤鿪޹江慯敤ﱲ⋲૊攺敶瑮戯⽧歏쪓┄㈰앤솴◪昺杩瑨戯汴獟慴瑲戯彳慦散╟㐰彤摡⹤整顸Ӻ慦散ᨠ国㸄アタックされたパワーと<|同|おな|>じパワーで
ガードした<","    م م م م م 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯
GUARDED <",0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:09.641551,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040283
romfs/script/FEV_G_S_03.rtz,0x5882,"ࢡ獢摟浵祭ꋝꏥ㨋癥湥⽴档⽲歲녟戌彳畤浭役摡੤鿪޹江慯敤ﱲ⋲૊攺敶瑮戯⽧歏쪓┄㈰앤솴◪昺杩瑨戯汴獟慴瑲戯彳慦散╟㐰彤摡⹤整顸Ӻ慦散ᨠ国㸄アタックされたパワーと<|同|おな|>じパワーで
ガードした<|","    م م م م م 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯
GUARDED<|",0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:10.244458,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040296
romfs/script/FEV_G_S_03.rtz,0x5884,"獢摟浵祭ꋝꏥ㨋癥湥⽴档⽲歲녟戌彳畤浭役摡੤鿪޹江慯敤ﱲ⋲૊攺敶瑮戯⽧歏쪓┄㈰앤솴◪昺杩瑨戯汴獟慴瑲戯彳慦散╟㐰彤摡⹤整顸Ӻ慦散ᨠ国㸄アタックされたパワーと<|同|おな|>じパワーで
ガードした<|場","    م م م م م 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯
GUARDED < _ PLACE",0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:10.876688,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040307
romfs/script/FEV_G_S_03.rtz,0x5886,"摟浵祭ꋝꏥ㨋癥湥⽴档⽲歲녟戌彳畤浭役摡੤鿪޹江慯敤ﱲ⋲૊攺敶瑮戯⽧歏쪓┄㈰앤솴◪昺杩瑨戯汴獟慴瑲戯彳慦散╟㐰彤摡⹤整顸Ӻ慦散ᨠ国㸄アタックされたパワーと<|同|おな|>じパワーで
ガードした<|場合","    م م م م م 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯
GUARDED <_CASE",0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:11.645219,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040317
romfs/script/FEV_G_S_03.rtz,0x5888,"浵祭ꋝꏥ㨋癥湥⽴档⽲歲녟戌彳畤浭役摡੤鿪޹江慯敤ﱲ⋲૊攺敶瑮戯⽧歏쪓┄㈰앤솴◪昺杩瑨戯汴獟慴瑲戯彳慦散╟㐰彤摡⹤整顸Ӻ慦散ᨠ国㸄アタックされたパワーと<|同|おな|>じパワーで
ガードした<|場合|","    م م م م م 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯
GUARDED < _ CASE _",0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:12.315355,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040330
romfs/script/FEV_G_S_03.rtz,0x588A,"祭ꋝꏥ㨋癥湥⽴档⽲歲녟戌彳畤浭役摡੤鿪޹江慯敤ﱲ⋲૊攺敶瑮戯⽧歏쪓┄㈰앤솴◪昺杩瑨戯汴獟慴瑲戯彳慦散╟㐰彤摡⹤整顸Ӻ慦散ᨠ国㸄アタックされたパワーと<|同|おな|>じパワーで
ガードした<|場合|ば","  م م م م م 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 م 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯
GUARDED < _ CASE _ BAR",0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:12.922328,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040341
romfs/script/FEV_G_S_03.rtz,0x588C,"ꋝꏥ㨋癥湥⽴档⽲歲녟戌彳畤浭役摡੤鿪޹江慯敤ﱲ⋲૊攺敶瑮戯⽧歏쪓┄㈰앤솴◪昺杩瑨戯汴獟慴瑲戯彳慦散╟㐰彤摡⹤整顸Ӻ慦散ᨠ国㸄アタックされたパワーと<|同|おな|>じパワーで
ガードした<|場合|ばあ","    م م م م 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 م م م م م م م م م م م م م م م م م م م م م 戯 戯 戯 戯 戯 م م 戯 م
GUARDED <|CASE|BAH",0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:13.825721,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040352
romfs/script/FEV_G_S_03.rtz,0x588E,"ꏥ㨋癥湥⽴档⽲歲녟戌彳畤浭役摡੤鿪޹江慯敤ﱲ⋲૊攺敶瑮戯⽧歏쪓┄㈰앤솴◪昺杩瑨戯汴獟慴瑲戯彳慦散╟㐰彤摡⹤整顸Ӻ慦散ᨠ国㸄アタックされたパワーと<|同|おな|>じパワーで
ガードした<|場合|ばあい","    م م م م 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 م م م م م م م م م م م م م م م م م م م م م 戯 戯 戯 戯 戯 م م 戯 م
GUARDED <|CASE|BAI",0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:14.483939,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040362
romfs/script/FEV_G_S_03.rtz,0x5890,"㨋癥湥⽴档⽲歲녟戌彳畤浭役摡੤鿪޹江慯敤ﱲ⋲૊攺敶瑮戯⽧歏쪓┄㈰앤솴◪昺杩瑨戯汴獟慴瑲戯彳慦散╟㐰彤摡⹤整顸Ӻ慦散ᨠ国㸄アタックされたパワーと<|同|おな|>じパワーで
ガードした<|場合|ばあい|","    م م م م 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 م م م م م م م م م م م م م م م م م م م م م 戯 戯 戯 戯 戯 م م 戯 م
GUARDED <|CASE|BAI|",0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:15.215148,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040375
romfs/script/FEV_G_S_03.rtz,0x5892,"癥湥⽴档⽲歲녟戌彳畤浭役摡੤鿪޹江慯敤ﱲ⋲૊攺敶瑮戯⽧歏쪓┄㈰앤솴◪昺杩瑨戯汴獟慴瑲戯彳慦散╟㐰彤摡⹤整顸Ӻ慦散ᨠ国㸄アタックされたパワーと<|同|おな|>じパワーで
ガードした<|場合|ばあい|>","    م م م م 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 戯 م م م م م م م م م م م م م م م م م م م م م 戯 戯 戯 戯 戯 م م 戯 م
GUARDED<|場合|ばあい|>",0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:15.864321,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040388
romfs/script/FEV_G_S_03.rtz,0x5898,"档⽲歲녟戌彳畤浭役摡੤鿪޹江慯敤ﱲ⋲૊攺敶瑮戯⽧歏쪓┄㈰앤솴◪昺杩瑨戯汴獟慴瑲戯彳慦散╟㐰彤摡⹤整顸Ӻ慦散ᨠ国㸄アタックされたパワーと<|同|おな|>じパワーで
ガードした<|場合|ばあい|>は<|","  م م م م م م 戯 戯 戯 戯 戯 戯 戯 戯 戯 م م م م م م م م م م م م م م م م 戯 戯 م 戯 戯 م 戯 戯 戯 戯 戯 戯 م م       م م
GUARDED<|場合|ばあい|> < _",0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:16.662648,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040399
romfs/script/FEV_G_S_03.rtz,0x589A,"⽲歲녟戌彳畤浭役摡੤鿪޹江慯敤ﱲ⋲૊攺敶瑮戯⽧歏쪓┄㈰앤솴◪昺杩瑨戯汴獟慴瑲戯彳慦散╟㐰彤摡⹤整顸Ӻ慦散ᨠ国㸄アタックされたパワーと<|同|おな|>じパワーで
ガードした<|場合|ばあい|>は<|失","  م م م م م م 戯 戯 戯 戯 戯 戯 戯 戯 戯 م م م م م م م م م م م م م م م م 戯 戯 م 戯 戯 م 戯 戯 戯 戯 戯 戯 م م       م م
GUARDED<|場合|ばあい|> < _ LOST",0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:17.445288,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040476
romfs/script/FEV_G_S_03.rtz,0x589C,"歲녟戌彳畤浭役摡੤鿪޹江慯敤ﱲ⋲૊攺敶瑮戯⽧歏쪓┄㈰앤솴◪昺杩瑨戯汴獟慴瑲戯彳慦散╟㐰彤摡⹤整顸Ӻ慦散ᨠ国㸄アタックされたパワーと<|同|おな|>じパワーで
ガードした<|場合|ばあい|>は<|失敗","  م م م م م م 戯 戯 戯 戯 戯 戯 戯 戯 戯 م م م م م م م م م م م م م م م م 戯 戯 م 戯 戯 م 戯 戯 戯 戯 戯 戯 م م       م م
GUARDED<|場合|ばあい|> < _ FAILED",0.85,file_end,HIGH,COMPLETED,2025-07-30T17:03:18.240582,corrupted,Corrupted Japanese: [^\x00-\x7F\u3040-\u309F\u30A0-\u30FF\u4E00-\u9FAF]+,2025-07-30T17:10:08.040497
